filename,pair,speaker,task,delay,delay_ms,correct_shifts,false_positives,false_negatives,total_predictions,total_ground_truth,precision,recall,f1,avg_time_difference,pred_mean_duration,pred_median_duration,pred_std_duration,gt_mean_duration,gt_median_duration,gt_std_duration,source_folder
05_S09_space_d1000_conversation.csv,5,S09,space,d1000,1000,217,186,178,403,395,0.5384615384615384,0.549367088607595,0.5438596491228069,0.2852040137661615,1.912109181141441,0.8999999999999915,2.862304727894137,1.4905775610418246,1.086802422104995,1.2432828068654411,05
05_S10_boat_d1500_conversation.csv,5,S10,boat,d1500,1500,238,340,230,578,468,0.4117647058823529,0.5085470085470085,0.4550669216061185,0.3616323934920966,1.3462629757785471,0.6200000000000045,1.8340743156163537,1.3010054621587035,0.8700000000000045,1.1585254522864648,05
05_S10_desert_d0000_conversation.csv,5,S10,desert,d0000,0,316,200,156,516,472,0.6124031007751938,0.6694915254237288,0.6396761133603239,0.3068423151858542,1.4939922480620154,0.6800000000000068,1.915578411629944,1.392417300400936,0.9000000000000341,1.2481546265433687,05
05_S10_nuclear_d0500_conversation.csv,5,S10,nuclear,d0500,500,220,276,202,496,422,0.4435483870967742,0.5213270142180095,0.4793028322440087,0.3560103173913363,1.6457661290322592,0.8000000000000114,2.168876952624778,1.376356719782292,0.8899999999999864,1.2220856133474898,05
05_S10_space_d1000_conversation.csv,5,S10,space,d1000,1000,173,261,222,434,395,0.3986175115207373,0.4379746835443038,0.4173703256936067,0.3222208658208342,1.7717050691244196,0.82000000000005,2.776611558557871,1.4905775610418248,1.086802422104995,1.2432828068654411,05
07_S13_boat_d1000_conversation.csv,7,S13,boat,d1000,1000,186,299,255,485,441,0.3835051546391753,0.4217687074829932,0.4017278617710584,0.3481664245066619,1.5100206185566996,0.5799999999999841,2.43362277138206,1.2673581258319595,0.999241527307575,1.048981272816804,07
07_S13_desert_d1500_conversation.csv,7,S13,desert,d1500,1500,174,266,176,440,350,0.3954545454545454,0.4971428571428571,0.440506329113924,0.3614217679881781,1.3516818181818182,0.6200000000000045,1.9232417917852735,1.3188131050830347,1.0199999999999818,1.0341064521150387,07
07_S13_nuclear_d0000_conversation.csv,7,S13,nuclear,d0000,0,84,76,56,160,140,0.525,0.6,0.56,0.3660104377647474,1.4529999999999998,0.6200000000000045,1.8271182227759653,1.359331781279681,1.019999999999996,1.0974760663172016,07
07_S13_space_d0500_conversation.csv,7,S13,space,d0500,500,96,220,127,316,223,0.3037974683544304,0.4304932735426009,0.3562152133580705,0.3651257415284069,1.3105696202531645,0.519999999999996,2.0719472720891265,1.3376964264491358,1.0717109846351036,0.9615624666911324,07
07_S14_boat_d1000_conversation.csv,7,S14,boat,d1000,1000,191,263,250,454,441,0.4207048458149779,0.4331065759637188,0.4268156424581005,0.3348599896577104,1.6173127753303955,0.54,2.598004453432875,1.2673581258319595,0.999241527307575,1.0489812728168038,07
